CRT_CODE,CRT_DS_TRX_ID,CRT_MSSG_VRSN,CRT_PREQ,CRT_PREQ_TIME_STMP,CRT_PRES,CRT_PRES_TIME_STMP,CRT_3DS_SRVR_OPRT_ID,CRT_3DS_SRVR_RFRN_NMBR,CRT_3DS_SRVR_TRX_ID,CRT_PREQ_SERL_NMBR,CRT_PRES_SERL_NMBR,CRT_DSV_CODE,CRT_STTS,ROWID
"31,680",,2.1.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""7c974833-2509-40d1-bc6d-2a73bd1905dd"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""51890236416413513932"",""purchaseAmount"":""4468""}",2020-12-20 23:42:33.691,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,7c974833-2509-40d1-bc6d-2a73bd1905dd,51890236416413513932,,1,Y,AAAWkEAAFAABczrAAH
"30,270",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""3fedb17b-862f-41c0-8e8f-5f010d899f02"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""serialNum"":""01303532804816677910"",""purchaseAmount"":""6776""}",2020-10-10 10:58:09.572,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,3fedb17b-862f-41c0-8e8f-5f010d899f02,01303532804816677910,,1,Y,AAAWkEAAFAABczrAAI
"30,285",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""5dd605ee-b5c8-4d9e-8aa8-8d4e205be735"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""serialNum"":""15672857233178601496"",""purchaseAmount"":""6784""}",2020-10-10 10:58:44.516,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,5dd605ee-b5c8-4d9e-8aa8-8d4e205be735,15672857233178601496,,1,Y,AAAWkEAAFAABczrAAJ
"30,300",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""16a141b6-9d8e-4d43-872e-2aa746f839bb"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""serialNum"":""49800327092459234834"",""purchaseAmount"":""6791""}",2020-10-10 10:59:18.487,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,16a141b6-9d8e-4d43-872e-2aa746f839bb,49800327092459234834,,1,Y,AAAWkEAAFAABczrAAM
"30,302",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""748fcf53-b951-4412-b5d1-1cd40830a250"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""serialNum"":""47315754668273172931"",""purchaseAmount"":""6793""}",2020-10-10 10:59:27.888,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,748fcf53-b951-4412-b5d1-1cd40830a250,47315754668273172931,,1,Y,AAAWkEAAFAABczrAAN
"30,368",,2.1.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""a84b4cb5-927b-4ade-8230-a1a3fb013dba"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""31025259717828622618"",""purchaseAmount"":""4470""}",2020-10-10 11:29:56.175,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,a84b4cb5-927b-4ade-8230-a1a3fb013dba,31025259717828622618,,1,Y,AAAWkEAAFAABczvAAL
"30,386",,2.1.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""df3833e6-a8c8-4529-bb30-7923d0ed0de0"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""13494354999158315221"",""purchaseAmount"":""4480""}",2020-10-10 11:30:35.972,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,df3833e6-a8c8-4529-bb30-7923d0ed0de0,13494354999158315221,,1,Y,AAAWkEAAFAABczvAAN
"30,402",c391499b-fc50-4e22-a334-6796be418233,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""4c8283f6-4b73-45ce-8d4a-9ac0a9564a9e"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""serialNum"":""8RDnRvzrRe2T120DZhgD"",""purchaseAmount"":""388""}",2020-10-10 11:32:04.507,"{""messageType"":""PRes"",""dsTransID"":""c391499b-fc50-4e22-a334-6796be418233"",""threeDSServerTransID"":""4c8283f6-4b73-45ce-8d4a-9ac0a9564a9e"",""messageVersion"":""2.2.0"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0"",""serialNum"":""8RDnRvzrRe2T120DZhgD""}",2020-10-10 11:32:05.258,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,4c8283f6-4b73-45ce-8d4a-9ac0a9564a9e,8RDnRvzrRe2T120DZhgD,8RDnRvzrRe2T120DZhgD,1,Y,AAAWkEAAFAABczvAAO
"31,282",,2.1.0,"{""threeDSServerRefNumber"":""AZER3423SS343HOK3"",""threeDSServerOperatorID"":""AOCK3432O4KC"",""threeDSServerTransID"":""a33267b2-09be-4e47-b0c1-5be2e90af004"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""14624625300015051795"",""purchaseAmount"":""4481""}",2020-11-19 18:32:30.954,,,AOCK3432O4KC,AZER3423SS343HOK3,a33267b2-09be-4e47-b0c1-5be2e90af004,14624625300015051795,,135,Y,AAAWkEAAFAABczzAAF
"31,284",,2.1.0,"{""threeDSServerRefNumber"":""AZER3423SS343HOK3"",""threeDSServerOperatorID"":""AOCK3432O4KC"",""threeDSServerTransID"":""3ef9639b-52db-4497-bb46-5fd6961ead25"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""24927857368262297694"",""purchaseAmount"":""4482""}",2020-11-19 18:32:33.7,,,AOCK3432O4KC,AZER3423SS343HOK3,3ef9639b-52db-4497-bb46-5fd6961ead25,24927857368262297694,,135,Y,AAAWkEAAFAABczzAAH
"31,286",,2.1.0,"{""threeDSServerRefNumber"":""AZER3423SS343HOK3"",""threeDSServerOperatorID"":""AOCK3432O4KC"",""threeDSServerTransID"":""e82dbd65-33f1-4903-9883-0578d49f27ca"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""28152351663311061890"",""purchaseAmount"":""4483""}",2020-11-19 18:32:36.397,,,AOCK3432O4KC,AZER3423SS343HOK3,e82dbd65-33f1-4903-9883-0578d49f27ca,28152351663311061890,,135,Y,AAAWkEAAFAABczzAAJ
"31,288",,2.1.0,"{""threeDSServerRefNumber"":""AZER3423SS343HOK3"",""threeDSServerOperatorID"":""AOCK3432O4KC"",""threeDSServerTransID"":""04a166f6-40dc-4786-8367-0fdb6d34f5b8"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""47036912165565112836"",""purchaseAmount"":""4484""}",2020-11-19 18:32:39.14,,,AOCK3432O4KC,AZER3423SS343HOK3,04a166f6-40dc-4786-8367-0fdb6d34f5b8,47036912165565112836,,135,Y,AAAWkEAAFAABczzAAL
"31,290",,2.1.0,"{""threeDSServerRefNumber"":""AZER3423SS343HOK3"",""threeDSServerOperatorID"":""AOCK3432O4KC"",""threeDSServerTransID"":""5c647e3c-f118-4568-ac4a-edeee36ce821"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""17644482614303025056"",""purchaseAmount"":""4485""}",2020-11-19 18:32:41.9,,,AOCK3432O4KC,AZER3423SS343HOK3,5c647e3c-f118-4568-ac4a-edeee36ce821,17644482614303025056,,135,Y,AAAWkEAAFAABczzAAN
"31,292",,2.1.0,"{""threeDSServerRefNumber"":""AZER3423SS343HOK3"",""threeDSServerOperatorID"":""AOCK3432O4KC"",""threeDSServerTransID"":""89c74732-81c8-4c2c-96c3-1836c9b8eeb5"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""88909904155053099464"",""purchaseAmount"":""4486""}",2020-11-19 18:32:44.646,,,AOCK3432O4KC,AZER3423SS343HOK3,89c74732-81c8-4c2c-96c3-1836c9b8eeb5,88909904155053099464,,135,Y,AAAWkEAAFAABcz3AAA
"31,294",,2.1.0,"{""threeDSServerRefNumber"":""AZER3423SS343HOK3"",""threeDSServerOperatorID"":""AOCK3432O4KC"",""threeDSServerTransID"":""f8ec76ba-ff5c-415b-9da5-415419261ce3"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""04259028532938829636"",""purchaseAmount"":""4487""}",2020-11-19 18:32:47.427,,,AOCK3432O4KC,AZER3423SS343HOK3,f8ec76ba-ff5c-415b-9da5-415419261ce3,04259028532938829636,,135,Y,AAAWkEAAFAABcz3AAC
"31,296",,2.1.0,"{""threeDSServerRefNumber"":""AZER3423SS343HOK3"",""threeDSServerOperatorID"":""AOCK3432O4KC"",""threeDSServerTransID"":""6e84eb1f-c709-4b11-bc4f-c332356ab37e"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""81837377377303836461"",""purchaseAmount"":""4488""}",2020-11-19 18:32:51.161,,,AOCK3432O4KC,AZER3423SS343HOK3,6e84eb1f-c709-4b11-bc4f-c332356ab37e,81837377377303836461,,135,Y,AAAWkEAAFAABcz3AAE
"31,503",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""af447b16-7d1a-4a88-af1b-4f119bcb8634"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""purchaseAmount"":""1685""}",2020-12-20 22:52:58.09,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,af447b16-7d1a-4a88-af1b-4f119bcb8634,,,1,Y,AAAWkEAAFAABc0eAAA
"31,505",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""5cac5fac-02eb-4efa-9b8c-70dac6999026"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""purchaseAmount"":""1695""}",2020-12-20 22:53:00.015,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,5cac5fac-02eb-4efa-9b8c-70dac6999026,,,1,Y,AAAWkEAAFAABc0eAAB
"31,510",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""fb2f8c3b-62c5-42dd-ae00-3f629d9bdf19"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""purchaseAmount"":""3487""}",2020-12-20 22:54:58.091,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,fb2f8c3b-62c5-42dd-ae00-3f629d9bdf19,,,1,Y,AAAWkEAAFAABc0eAAC
"31,519",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""fb4ecc51-d5ac-4a17-9932-22631fab769c"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""purchaseAmount"":""3712""}",2020-12-20 22:55:50.442,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,fb4ecc51-d5ac-4a17-9932-22631fab769c,,,1,Y,AAAWkEAAFAABc0eAAD
"31,545",6055d5fe-8720-4269-9889-7a1684ee96b4,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""46ff63db-db85-421a-aa48-6b4db76d48b6"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""purchaseAmount"":""6796""}",2020-12-20 23:00:19.269,"{""messageType"":""PRes"",""cardRangeData"":[{""startRange"":""6543200100000"",""endRange"":""6543200199999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""65432102000000"",""endRange"":""65432102999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654310400000000"",""endRange"":""7654310499999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654320500000000"",""endRange"":""7654320599999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654340600000000"",""endRange"":""7654340699999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654350700000000"",""endRange"":""7654350799999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654360800000000"",""endRange"":""7654360899999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654370900000000"",""endRange"":""7654370999999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654381000000000"",""endRange"":""7654381099999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654391100000000"",""endRange"":""7654391199999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765411200000000"",""endRange"":""8765411299999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765431400000000"",""endRange"":""8765431499999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765441500000000"",""endRange"":""8765441599999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765451600000000"",""endRange"":""8765451699999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765461700000000"",""endRange"":""8765461799999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765471800000000"",""endRange"":""8765471899999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765481900000000"",""endRange"":""8765481999999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765492000000000"",""endRange"":""8765492099999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""1876542400000000000"",""endRange"":""1876542499999999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765422500000000"",""endRange"":""8765422599999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""9876512600000000"",""endRange"":""9876512699999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod""},{""startRange"":""765430270000000"",""endRange"":""765430279999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""9876522800000000"",""endRange"":""9876522899999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0"",""acsInfoInd"":[""01"",""02"",""04""]},{""startRange"":""9876532900000000"",""endRange"":""9876532999999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0"",""acsInfoInd"":[""01"",""02"",""03"",""04""]},{""startRange"":""9876543000000000"",""endRange"":""9876543099999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""9876553100000000"",""endRange"":""9876553199999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0"",""acsInfoInd"":[""01"",""02"",""03"",""04""]},{""startRange"":""9876563200000000"",""endRange"":""9876563299999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0"",""acsInfoInd"":[""01"",""02""]}],""dsTransID"":""6055d5fe-8720-4269-9889-7a1684ee96b4"",""threeDSServerTransID"":""46ff63db-db85-421a-aa48-6b4db76d48b6"",""messageVersion"":""2.2.0"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0"",""serialNum"":""76384833784266629408""}",2020-12-20 23:00:20.146,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,46ff63db-db85-421a-aa48-6b4db76d48b6,,76384833784266629408,1,Y,AAAWkEAAFAABc0eAAE
